,User,Date,Score,Review
102,Ed24,"Apr 11, 2021",6,"This is more of a long DLC and quite shameful to be at a full game price. If we're comparing it to Spiderman, sadly, it doesn't come close. Gameplay, missions, story, etc all fall short in everyway. Wait until it's at a DLC price to buy. In saying that, it's still a Spiderman game and gives you a refreshing taste of it."
103,ExoDeploy,"Aug 16, 2021",8,"Excellent game, but short indeed (8-10 hours). The story is good, the fight scenes are exceptional, the sense of freedom going here and there is good (although there isn't much to do besides side quests).  It does show what the PS5 is capable of, and for being one of the first games doing so, it deserves a solid 8 (again, despite a very short storyline)."
104,Belarus_neckoby,"Apr 18, 2021",10,даже не хочу читать что другие пишут настолько крутая игра
105,grossiosif,"Nov 21, 2020",1,Short dlc for overprice with a bad script. And... All Lives Matter. Nazis...
106,treger,"Nov 27, 2020",6,"Тааакк начнём с плюсов, механика боя не сильно изменилась с прошлой части но стала лучше и это видно хорошая работа с графикой и тенями, атмосфера нового года ощущается, нпс теперь не просто камни чуствуються более живыми, минусы здания досих пор одни и те-же комнаты вообще ни чего не поменяли, оооооочень много блм повестки и лгбт прям все перегружен но им сюжет никакой  майлз прям как будто святой,ещё чуть чуть и с нибом над головой парить будет и в глаза сразу бросается что все друзья майлза, семья, близкое окружение все афроамереканцы, или азиатской внешность, а злодеи белый блондин, надеюсь человек паук 2 будет лучше этой части и основной игры"
107,Mysterios,"Nov 18, 2020",9,amazing full of fun and exiciting missions and a great story plus there are no stealth missions like in the first game which is definitely a plus
108,TacitusJ,"Nov 26, 2020",7,"Graphics are great, new moves are spectacular! Gave it a 7 because I felt the story lacked some depth throughout, But the ending really brought in the emotions. A lot of race innuendos throughout.... Peter Parker is everyone's spiderman, now Miles Morales is only Black and Latino peoples spiderman?... Feels very wrong, thats not what superheros are for or what is morally right for the world.... Superheros are suppose to be everyone's hero, not a certain race's hero... Guess because I am white I am not allowed to be a fan according to the game ... I want Peter Parker back with his story and world. That way I can feel like I am allowed to like Spiderman again and can experience a large diverse of people. White, black, latino, asian, etc. Just like the real world with real morals... Overall good game but too short and racist."
109,IagoCustodio10,"Nov 17, 2020",9,"Jogo maravilhoso, uma história com essência pura de homem aranha. O Final é de arrepiar, muito emocionante. Trilha sonora com a cara do personagem. Um jogo curto é verdade, mas que vale a pena cada segundo. Jogabilidade ainda mais fascinante que o primeiro. Nota 9!"
110,EggMooz,"Apr  1, 2021",10,"Insomniac is without a doubt one of the best developers out there, yes it's overpriced, yes it's very short and doesn't have enogh content to justify the price but what they did with 4K 60 fps and RTX plus the duallsenes makes the game a perfect showcase for the power of the PS5, the story is very good and Miles is a great character."
111,Xolt3c,"Nov 29, 2020",6,"The story was way too short for the price. This kind of leads to the narrative falling flat, adding to the boring villain and characters that make the beats of the story also flat too. The controls could fight you at times, for example you can web zip to everything; plus, the cameras can feel shaky that can make the experience even worse. The frame rate is bad, it especially drops in crowded areas too. Some redeemable qualities is that the side missions are better. The soundtrack is great. The Web Slinging is still fun."
112,Joke_Vision,"Nov 24, 2020",5,Beaucoup trop court pour un jeux à 60 euros !!A 20 euros d'accord mais là c'est une pure blague.Sinon ke jeux est magnifique.
113,Feodaron5000,"Dec  2, 2020",0,"Если изложить всё что есть в этой игре, то просто аддон дляMARVEL'S SPIDER-MAN, а как бы не горели все вокруг от следующих слов, но единственный нормальный персонаж этой игры это Питер Паркер(Пусть и ему зачем то запилили другую внешность)"
114,MrNintendoOrder,"Dec  3, 2020",2,"Miles Morales Is Just Dlc For That piece of **** spiderman ps4,your kid is going to become stupid if they keep playing fall guys,this game,any modern nintendo game, fortnite,among us,i always expose trash games"
115,BigPuppyShoes,"Aug 19, 2021",10,Plays much more smoother than the PS4 Spider-Man. Ray tracing is eye stunning and combat is fun with a lot of combos
116,JustMrFox,"Nov 15, 2020",1,Just feels like the previous game with not much to no improvements other than the idiot character
117,OnlyOneHere,"Nov 14, 2020",0,"This game is too expensive for a short game. The greedy developers are charging $50 for a story DLC that would normally cost $15-30. The campaign is extremely short and only lasts for like 6 hours. Barely and boss battles and almost half of the game is cutscenes, to the point that it is basically a movie. The story is trash. Peter Parker looks younger than Miles Morales now, despite being his mentor. The gameplay is exactly the same as Spider-Man PS4. When I pay $50 for a new game and buy a new console, I expect improvements. It recycles the same map as the last game. The physics are still a joke. The web slinging is still animation-based rather than physics-based. Miles Morales is a boring character. He is just another Peter Parker with his annoying and corny dialogue. It still has those same Saints Row 4 running animations on walls. It make the game feel like a PS3 game which is extremely outdated for a PS5 game. The side content is boring in this game. There is nothing worth doing in the open world. Is there any multiplayer to make up for the boring open world? Oh that's right, there is no multiplayer. So once you beat the story, there is not a reason to touch this game again. Charging $50 for a game with no replay value is a cashgrab. I don't recommend this overpriced trash at all. Just wait until it is free on PS Plus."
118,Lykancorona,"Nov 17, 2020",0,"Only 5 hours of game, miles is a character patetic, full bugs, bored, its a inclusive patetic game more."
119,Spider_landon,"Nov 14, 2020",9,Its not as good as the first game but a great follow up. You can tell all the love and passion that insomniac puts into there games and you can especially tell in this game by taking the city of new york to next get looks amazing and watching on YouTube dose not do it justice. I totally recommend this to any parent who has a kid or is a big fan of Spider-man!
120,DiePanda,"Nov 13, 2020",9,Same great combat with a few adjustments. Overall great story. If not for how short it feels I'd give it 10/10.
121,masterpg,"Nov 15, 2020",10,One of the best spiderman game and very exited to play by miles an electric power
122,uncharted4,"Nov 17, 2020",10,Graphic is mindblowing with ray tracing and 4k.. gameplay is great.. story is great. Miles Morales is great character..
123,Gohax,"Nov 15, 2020",7,"spider man: miles Morales is such a pleasant and beautiful game but its way to short and that""s the biggest problem here is why pros:the game looks just beautiful the way they made miles all sluggish when he swings or fights just adds so much to the character and shows that he just started the whole spider man businesses and is still young combat is amazing and the way they combined the new powers miles has is really cool miles as a character is really relatable and i loved him right away even if dare i say more than peter in the original game the music is super good the loading times are now way faster and its so cool how you can just finish a mission exit threw the vents and in 4 seconds your in the open world again without any loading screen cons: the villain is just meh and super predictable the amount of performance issues for a new gen game made me laugh i mean i had 2 hard crashes a lot of fps drops and sometimes bugs where i fell threw the map even after 2 patches they couldn't fix this mess XD they recycled a lot of moves and enemies from the original game which kinda felt lazy to me and of course the biggest elephant in the room the game is very short it took me 6 hours to complete the main story plus 1 more hour for the side missions that's really nothing compared to the original  i really wanted more out of this game and got the short end of the stick plus the game costs full price 60 bucks so yea in conclusion the game is a blast to play but i would recommend for people to wait for a price drop and for the devs to fix the game so that leads me to my final score which is a 7.5 out of 10 because of its condition and high price and after they fix the game and lower the price a 8 out of 10"
124,princessfurios,"Nov 15, 2020",5,"DLC практически за фулл-прайс.Мне очень понравилась оригинальная игра. Даже вбилась платина. Она была хороша.А что же здесь? Плюс-минус пара способностей, та же самая боевка, ничуть толком не разноображенная. Тот же город, с небольшими косметическими изменениями. Сюжетец на несколько часов за приличные деньги. К тому же ужасно изуродованное сменой внешности лицо Питера из первой части и даже пропаганда BLM. Так ли это было нужно? Или Sony решили, что если Майлз - афроамериканец, то без подобных изысканий в пользу грабителей и анархистов из Black Lives Matter никуда? Очень жаль, что вместо углубления работы над выпуском хорошего полноценного сиквела Инсомниак пошла на поводу подобной мерзости. И очень жаль, что люди подобное с радостью скушали.Можно было бы поставить оценку еще ниже, но все таки core-механики у игры остались все те же что у великолепного оригинала, а значит опуститься хуже было бы довольно сложно. Посмотрим, пробьет ли дно студия в Spider-man 2?.."
125,Rampagesmithy,"Nov 19, 2020",9,A massive leap in gameplay and load times gameplay is no longer Interrupted by loading screens with the new controller this game is taken in to overdrive amazing 
126,Aldoxct6,"Nov 20, 2020",0,La campaña dura muy poco!!! Literal uno adquiere una consola de nueva generación por los nuevos juegos y le entregan esto
127,Gabriel7,"Nov 14, 2020",9,"Jogo muito divertido,tem uma historia muito boa,cada vez que eu jogava eu conseguia mais parar,bom trabalho nessa franquia insomniac games"
128,BigPapa1,"Nov 14, 2020",10,"Sure, it's a short game. But it's really fun and the story is nice. Combat is better than the original"
129,Vince_023,"Nov 15, 2020",10,"Give this game a 10 to negate the other user reviews that is just trying to lower it's score. Anyway, game was very fun! Even though I finished the story around 12 hrs playing under Spectacular difficulty, I didn't find it short and to me, this is just the right amount of time to finish a game for people who are also bisy with their family. Loge the soundtrack and the gameplay is better compared to the 2018 Spiderman game.  Can't wait for Insomiac on the next sequel to the game and how they will integrate playing both Peter and Miles. Must buy!"
130,Chris_Sobb,"Nov 16, 2020",9,"The game is short, but its not a problem when we hale such a great plot. Its as good ad Marvel's Spider-Man. Characters are realny great here. And the final battle! Its just amazing!"
131,Jo-Clout,"Nov 17, 2020",10,"I knew Insomniac would deliver an amazing game/Spider-Man(Men) experience once again. But man did they ever delivered wayyyy over my expectations. The swinging is so much better (the bar was already pretty high from the previous game), the fighting is perfect and exciting, the story is compelling, the graphics are stunning... I mean, what is there not to love? Plus a kickass soundtrack!!"
132,William2500,"Nov 15, 2020",10,Muy buen juego se mantiene la esencia del anterior juego el balanceo mejorado historia excelente
133,Samplast,"Nov 13, 2020",10,The game is a 8..but i scored it 10 because its much better than the first..peter in the first game was dull and boring.miles is so much better.The music is much better...the city and building is so much better..in the first spider man they were empty and the building were like boxes .The fighting is the same.but the animation is much better .u feel like a real spiderman .
134,EfrainGH,"Nov 13, 2020",10,"Muy buenos graficos, banda sonora, historia corta pero concisa, me parece un buen Spin-Off para la saga. Esperando con ansias Spider-Man 2."
135,Cacasecaxxx,"Nov 14, 2020",9,"Este juego es tan bueno o mas que el primero, vale la pena jugarlo en la PS5 por la sensación de la vibración y los gatillos ademas del 4k y el raytracing que son fantásticos, aunque si prefieres puedes jugar a un modo de 60fps extremadamente bueno, la historia esta bastante bien aunque peca de corta y los tiempos de carga son de 5 milesimas de sengundo (menos de un segundo) lo cual es increíble.La jugabilidad es fantástica y las misiones secundarias divertidas.Por favor no os fiéis de las reviews con menos de 5, son fans toxicos de otra compañía, me parece ridículo que tengan que hacer review bombing para sentirse bien consigo mismos, una vergüenza que metacritic acepte este tipo de comportamientos."
136,LukasBoii,"Nov 14, 2020",10,"Masterpiece. Enjoyed it as much as I did with the 2018 Spider-Man. I really don't care that it's short, since I love it anyway. Its also funny how I'm seeing all of these Xbox fanboys, who are triggered because they don't have any games at launch, review bombing this game and Demons Souls."
137,Nelljax,"Nov 13, 2020",10,I'll start off by saying this game is pretty short but they made that very clear prior to release. However it takes most (if not all) of the basic combat mechanics of the original Spider-Man ps4 and adds to them in unique and exciting ways. I'm able to combo new moves together using venom attacks and attacks I learned in the original.As a huge Spider-Man fan I'm very happy to see how they made Miles and Peter feel distinctly different in their combat and traversal.I truly feel like I was rooting for Miles to find his feet and become Bay's new official co-spiderman
138,Tunisaiyan,"Nov 14, 2020",10,The game is excellent it look stuning on the PS5 especially with the raytracing enable
139,Step0ffNERD,"Nov 14, 2020",8,Awesome game. Love the addition of Venom Attacks and the Camouflage. Love the characters. Love the visuals. Just awesome!
140,Matias87,"Nov 13, 2020",10,"Amazing!! But Bugs in parts un city, anda good músic and ray tracing !!!!!"
141,Axelx12,"Nov 13, 2020",10,Everything about this game is everything i love what more can i say happy camper here
142,Yulians,"Nov 14, 2020",10,"Spiderman Miles Morales is the perfect Spiderman game in length, gameplay and story.  It gives you the rush of something new with his venom powers and just like never forgetting how swing in NYC.  Early twist and turns and beautiful big set peaces makes this the best Spiderman game to date."
143,ManuGr36,"Nov 15, 2020",10,"El espectacular y asombroso Spiderman, una gran aventura con un personaje con mucha carisma como Miles, disfruta de la verdadera Next Gen con este juego.Pd: los 0 y malas notas son de pileros que no tienen nada a que jugar y se mueren de envidia"
144,Marcz3ra,"Nov 16, 2020",10,"Think of it as a more focused sequel instead, as that’s what it actually feels like. It’s free of story bloat, and the gameplay has most definitely been expanded upon and improved. Plus, since when has an expansion looked so much nicer than the game it’s building upon? This is a timely release that demonstrates the power of the PS5 with style, and if you aren’t picking it up alongside your console, you’re simply doing things wrong."
145,efarrukh18,"Nov 15, 2020",10,"Better boss battles, great lead character, sympathetic villain, improved combat, gameplay mechanics that make the game more interesting, the list goes on...."
146,doug10_troiano,"Nov 16, 2020",10,"Verdadeiro jogo de próxima geração trazendo um excelente Ray Trancing  e gráficos impressionantes com aquele capricho que só a Insomniac sabe fazer também não é de se esperar menos de um estúdio da Sony. Parabéns ao estúdio e a equipe da Sony por proporcionar ao clientes da marcar experiências excelentes de próxima geração logo no lançamento, merecidos 10/10"
147,Zach0701,"Nov 15, 2020",9,They did a really good job with the animations specific to this Spider-Man. But I have personally had quite a few issues with the game crashing and visual bugs. Gameplay is just as good as the previous to title. It just feels like it didn't get the polish it deserves. Maybe they will fix it with an update.
148,mkl006,"Nov 16, 2020",7,"Pros: Graphics, enhanced side missions with a bit of narrative, story. Being Spider-Man still feels awesome.Cons: Lots of bugs, short game overall, enemies are not intelligent or variedI think this is a good game despite the short playtime. Might be smart to wait for sales though."
149,HaloComesBac,"Nov 15, 2020",6,A bit disappointing as a sequel to the 2018 spiderman. This new one is a downgrade in pretty much every way and is more of a DLC the 2018 spiderman is about 10 hours to complete while Miles Morales is 6. Spiderman 2018 had 8 gadgets while 2020 had 4. See what i mean? down grade.  What killed me was how unsatisfying the ending was because of its similarity to Halo 5's ending. the main characters in both games are getting injured by 'energy pulses' and have to stop some energy source. Only difference in spiderman is the game continues of for a little bit longer and his friend presumably dies. In short. Decent game which would be better as a DLC and not well thought out. Wait for a price drop
150,Mountainman77,"Nov 16, 2020",10,"Good start for the new gen, the raytracing is amazin.It’s  really shows what PS5 can do.The gameplay, story and powers feels like a complete improvement compared to the last one."
151,Durden_is_ALIVE,"Nov 20, 2020",0,"Never undertsand why the hype about the spiderman games, non trasparent and unclear fighting, makes me crazy!"
152,Ymamoi,"Nov 21, 2020",0,"Mais um jogo pro time da lacração esquerdista. Bando de merdas. Vou dar 0 em todos seus jogos. Pervertores de crianças. Last of Us parte II, Final Fantasy VII Remake, agora este. Porcaria!"
153,Bryanv1223,"Nov 17, 2020",9,Great addition to the insomniac series. If you missed out on the Batman Arkham series Marvel spider man is a great way to enter the hero universe.
154,ManoloRampa,"Nov 22, 2020",6,"El juego está bien, narrativamente se mantiene y jugablemente es sólido, el problema es que es muy parecido al 1, básicamente es mas de lo mismo, para lo bueno y para lo malo. Para lo bueno porque el simple hecho de moverse en el 1 es una gozada y lógicamente también en este.Para lo malo, porque no aporta casi nada nuevo, hasta el mapa es el mismo, está en PS4  y PS5 a 60 euros, y os recomiendo que os esperéis a una rebaja de 30"
155,Jonas-san,"Nov 14, 2020",10,"Certes un peu plus court que son prédécesseur, Miles Morales n'en reste pas moins satisfaisant en terme de durée de vie. Graphiquement et techniquement au top pour un monde ouvert, gameplay toujours aussi bon et la bande son est juste géniale. Un must have  pour commencer cette génération !"
156,TAMH,"Nov 13, 2020",10,This Game Is Short 7 To 10 Hours But Man The Game Is Soo Awesome i finish this game last night and now this is my 2020 GOTY Spoiler Phin Death Make Me Cry in The End
157,Obera,"Nov 14, 2020",10,"Fantastic game, great graphics,Good gameplay, Lovely story, and cut scenes. The best super hero game ever"
158,KeeganGatward,"Nov 15, 2020",9,"What a game to introduce the PS5 to! From the moment the game started, I immediately new that I was in for a treat. The PS5 quick loading and impressive framerate, graphics, etc., make this game a true gem. The duelsense remote added another layer to the immersivity of the whole experience. The story, character developments and overall vibe of the game I really loved; at parts, I had found myself feeling extremely moved and emotional thanks to the realism of the characters and their own stories. As for Miles, Nadji Jeter completely encapsulated who Miles was and how he was able to discover his own Spider-Man. There's something that Nadji does that makes Miles feel so relatable and lovable; therefore, making him my favourite depiction of Spider-Man to date. My online criticism (which is a really selfish one) is that I wanted this game to last forever; which really isn't a criticism, as I understand why it is the length that it is. This is not a Spider-Man 2 videogame, it is a game on its own standard that desired to stand out and distinguish itself from the first Spidey game...and that it does. Regardless, I loved every moment of this game and I cannot wait to play it again. Great job to the entire team at Insomniac for creating this gem!!!"
159,Slanedoggy,"Nov 14, 2020",9,"Miles morales is a short game but in every second of the story I feel immersed and connected to the story. In such little time they give emotional backstorys, how ever there is a little bit of bugs. 9/10 is almost an understatement"
160,Kenjiwu,"Dec 23, 2020",10,"As a first exclusive game on ps5, which has an eye to showing the power of a new generation, Spider Man Miles Morales delivered a phenomenal job. Amazing graphics, smooth combat, and top notched story telling altogether present us a blow minded experience, let alone the awesome music."
161,Dr_Ademir,"Nov 14, 2020",10,"Este jogo tem um espetacular combate, que dificilmente enjoa. Apresenta skins nostálgicas que são desbloqueado com a realização de determinadas tarefas. Jogo obrigatório para amantes de gibis e heróis!"
162,preciado_101,"Nov 20, 2020",0,"The game is great and all, just like spiderman for ps4 but the fact that this is just a DLC should be clearer. I doubt the pricetag is worth it."
163,Tommycbs,"Nov 21, 2020",10,A joy to play from beginning to end. I never wanted it to end and can’t wait to start my second play through.  It was better than the first in every way except length ! But it’s a stand-alone so I knew what that meant. Can’t wait for the next one!
164,neo1221,"Nov 16, 2020",4,The game overall is OK but it's crushing a lot and sometimes even shoting my PS5 i Whish they'll fix it
165,SeroledSnikta,"Nov 15, 2020",6,Miles Morales is a great story. They really stepped up there story play... but the gameplay is repetitious. The moves give off a mortal kombat type control play. Square Square Square it’s pretty boring. I had to force myself to finish playing it. 6/10 for me definitely could be better.
166,Jfhfhhf,"Nov 15, 2020",10,Bfnfbffbbfbgbfnfngnfngngngnghngng ngngngngngngngthjtngngngngnngngngngngngngngng
167,Rasjam,"Nov 14, 2020",10,Awesome stand alone experience. Very very good. Love these powers and lean story.
168,Not_Ur_Momz,"Nov 14, 2020",10,This game is beautiful and the gameplay is so fun! The story was great too! I can not wait for Spider-Man 2!
169,Ben121212,"Nov 15, 2020",10,"Best game ever.Те кто ставит 0, 1, 2 и так далее, просто аутисты.Игра одна из самых лучших в этом году и вообще в игровой индустрии.Those who put 0, 1, 2, and so on are simply autistic.The game is one of the best this year and in the gaming industry in general."
170,yann54280,"Nov 14, 2020",9,"ce jeu est beau fluide et j'aime  l histoireC""est un peux une vitrine visuel de la PS5 dans la douce suite du 1er"
171,LandOfQuarts,"Nov 14, 2020",9,"(БЕЗ СПОЙЛЕРОВ) Великолепная игра! В ней затягивающий сюжет и дополнительные миссии. За развитием Майлза очень интересно наблюдать. Неуверенность Майлза в тени Питера намного лучше, чем неуверенность Питера в тени Тони из КВМ. Насчет лица Питера: Ну ребят, вы серьезно? Засирать игру из-за нового лица персонажа... Харизма та же, голос тот же, нужно просто привыкнуть к лицу. Единственным минусом является продолжительность игры, вышла короткой, только из-за этого 9 баллов!"
172,Felipesantos26,"Nov 14, 2020",10,Muito Bom gráficos ótimos animação muito mas melhoradas do que o game anterior
173,bewarechameleon,"Nov 13, 2020",5,"the only way i can describe this game is this, marvel's spiderman from 2018 was essentially the resident evil 2 remake. fully fleshed out, plenty to sink your teeth into, a fully immersive story and gripping from beginning to end. if marvel's spiderman was the resident evil 2 remake, spiderman miles morales is essentially the resident evil 3 remake. shorter, less stuff to do, a lighter experience compared to the previous, can feel deflating rather quick if you got your hopes up too fast. i'm not saying this game isn't fun, trust me this game has it's moments. but it also has moments of feeling too familiar and too repetitive. less boss battles, more jumping around, a lot of errand missions, less gadgets. i'd wait for this game to go on sale, i dont want to be too mean as i really did have fun with this game but with how little this game had in comparison to what we got, i just feel deflated"
174,slain_phantom,"Nov 14, 2020",10,Amazing spectacular eye buttering graphics. The game is absolutely awesome and perfect. A 10/10 from me.
175,KratosTheSpartn,"Nov 14, 2020",10,"For the people review bombing this game f**k you. This game is great, it looks beautiful and feels beautiful in the 4K 60fps mode. Loved the story, took my time with it. The side missions are much more relevant than the previous game.The combat is a huge upgrade compared to the 1st game, implementing Venom Blasts and Invisibility in your combos never get old."
176,lucasedu20,"Nov 14, 2020",9,Muito bom porém curto demais ............................. .................
177,kontac,"Nov 14, 2020",9,"Short but still amazing game, should have been 40€ instead of 60€ tho.  AndI feel like the PS4 version looked sometimes purposely bad.."
178,lacosto,"Nov 14, 2020",10,"Digna continuación del spiderman 2018, la mejora en calidad gráfica y el mimo por el detalle que le han dedicado a este juego ese merecedor de un 10. Cuando entras en el centro comercial y tropiezas con la lámpara que es el símbolo de insomniac o la torpeza de miles en cada salto, simplemente genial."
179,AmierShohani,"Nov 17, 2020",10,"Amazing, gameplay, graphics, load time and the story even if it was only 10 hours long. Simply can’t wait for the sequel to Spider-Man"
180,Ishiki-nakomura,"Nov 14, 2020",10,"Отличное продолжение человека паука, очень жду следующую часть про человека паука, с питером и веном"
181,wwhb679,"Nov 14, 2020",10,best spiderman ever made and those peoples who saying its dls are just xbots or some stupid
182,lordelrond1,"Nov 14, 2020",10,İlk oyunun üstüne azda olsa güzel şeyler koymuş mükemmel bi oyun oynayın oynatın
183,SUPEw4ner07,"Nov 14, 2020",10,"Amazing visuals, amazing story, amazing combat, stealth, and suits, a must play game."
184,ZarnubaYT,"Nov 14, 2020",10,The Game Just Feels Like it Is Meant To Be Miles Story. Cant Wait to See What They Do To Miles In The Future But I Can Say You This That This Game Is Amazing And Worth Every Penny. I'd Say That This Game Is Better Then Spider Man Ps4 Cause That's How Good The Story is and How Good The Game-Play Is.
185,boxper,"Nov 18, 2020",0,"it's a horrible game with no personality and peter parker's face is a mess has no expressiveness for everyone reading this review. I do not recommend that you buy this game, it is not worth the price, there are better things to spend the money on ......"
186,guy1234567890,"Nov 22, 2020",0,Extremely short for the price.  Some of the themes are a bit too in your face and the idea that he is a particular group of people's superhero is just off putting.  Superheroes are for all.
187,Psyclerk,"Nov 14, 2020",7,"Miles Morales takes the original Spider-Man, changes a few details, adds in a couple of new powers to play around with, then calls it a day. If the original had been on PC, what you get in MM could be done in a simple mod, sans the story mode cut scenes and voice-overs. Further, the story seems to use the original game as a blueprint for its emotional beats, similar to how Star Wars Episode VII mirrored the original movie (episode IV).That's not to say this game is bad. If you've never played the original, you will likely be blown away. If you have played the original and enjoyed it, you'll find more of the same. There are just enough new things to deal with to keep your interest.But as other reviews point out, that's because the game is relatively short. In fact, I get the feeling that the developers knew this going in, as a number of skills, upgrades, and even a trophy are all locked behind New Game+. Not a great sign if you are looking for a game with a lot of content.In summary: It's a lot like the original, just a few tweaks, none of which are bad. Is it a good game? Yes. Is it worth slobbering over like so many critics are doing? No. In fact, if you've played the original, you can probably save a few bucks by waiting for a price drop (this is a first party published game)."
188,Rawnchie14,"Nov 27, 2020",6,"One the more disappointing ideas to come from the folks at Insomniac. Sure, this game itself is impressive and I enjoyed it very much so, but it’s terribly short for the price tags they command, and is far too familiar, with some additional polish and animations. Also - missed a huge opportunity to use the DualSense more on PS5 version. I’m left feeling lukewarm afterwards. Also felt like I was a bit, limited with what I could do with Miles vs. Peter - especially when replaying the remaster. Lastly, I was not completely invested in the story. It seemed, casual and lazily written at times. Performances were great, but the actual story, meh."
189,adrii9715,"Nov 16, 2020",8,"What a fun expierience I had playing this game. It feels different from Peter Parker, because Miles has another rhythm, flow, even soundtrack.The only problem I have with this game is that I don't know what it is. Is it an expansion such as Lost Legacy? The game is short and there is no way the game can be this expensive."
190,LuisOrtiz42,"Nov 15, 2020",10,"Me ha encantado, es muy divertido controlar a Miles contra los enemigos, los poderes que tiene lo hacen sentir como si fuera otro juego y la historia también es muy buena aunque se parece mucho a las del primer juego en algunos apsectos.El único incoveniente que yo le veo es que el port para PS4 no está bien optimizado, hubo partes donde se ralentizaba el juego y en una ocasión se me llegó a crashear el juego y tuve que cerrarlo. Espero probarlo en PS5 pronto, ahí ya no debe tene problemas"
191,Nic23,"Nov 18, 2020",9,"Shorter but intimate story, new well developed characters, comical/relatable protag and amazing gameplay that adds new features to the combat. This game is an amazing sequel to the marvel Spiderman game and a great way to tell miles journey to being Spiderman. They didn't change alot from the previous game but added enough to make it a new enjoyable experience."
192,Artem96,"Nov 20, 2020",10,Играл и в версию на ps5. Здесь так же ставлю высший балл.
193,Timuriano,"Nov 15, 2020",10,"It’s amazing game, good continue of first game, i love this game and i will play again it on my ps5"
194,carrion,"Nov 15, 2020",10,"spiderman mm is insane fun to play game , the graphics are great :D such a good looking and fun to play game , and the soundtrack is awesome !"
195,MyScorpoisgae,"Nov 17, 2020",8,"Was what i expected, Short and fast. Had alot of Improvements over the first game."
196,ARCSPIKER,"Nov 15, 2020",7,Pretty good game but I hope they fix the glitches of the game and for a game that's 7-10 hours long the price should have been 30$ instead of 50$
197,Dexter358,"Nov 15, 2020",10,Short but fantastic! I’d play a quality game like this even if it’s short all day long!
198,Mboyd5891,"Nov 15, 2020",10,"Heartwarming story. The most amazing graphics to date. More than long enough of a game, and sets the golden standard in my opinion for length of future PS5 exclusives. What a world to build upon for Insomniac Games. What more could we ask for? Excellent work Sony/PlayStation/Marvel/Insomniac Games. Talk about making games closer to movies."
199,Bigplayer225,"Nov 15, 2020",10,"Игра очень хорошая и насыщенная. Сюжет не отстаёт от первой части, но меня слегка разочаровал Геймплей! (Витя Буцилин лох)"
200,Castro02,"Nov 16, 2020",10,"Excelente jogo recomendo você joga, gráficos sensacionais, jogabilidade fantástica"
201,Higorkg3,"Nov 16, 2020",10,"Achei bem bonito o jogo , e me interessei depois de ver as gameplays , ansioso"
202,Nexuuz,"Nov 16, 2020",10,"Muito bom, jogabilidade excelente, história muito bem produzida, a interação com as pessoas e com o cenário é algo muito bem feito também! Muitas mecânicas que já tinham no Spider Man de 2018 foram muito bem aprimoradas, as habilidades Venom são muito bem construidas, gráficos ótimos também, pra mim única coisa que podia ser melhor é o tempo de duração do game, de resto , está muito bom"
203,Khongor,"Nov 16, 2020",10,"Best game i have played in my life Even tho campaign is shorter than og spiderman game ps4 they made it much more betterStory is outstanding 10Music 9,5Graphics 10"
204,Beigin,"Nov 14, 2020",10,"It’s amazing, it really shows what PS5 can do.The gameplay, story and powers feels like a complete improvement compared to the last one, Miles swinging, fighting and flying its so unique and original.Completely recommended"
205,myskQl,"Nov 14, 2020",10,Beautiful game.. Magnificent plot and open world. There are many additional tasks. The environment has become more lively and realistic
206,HGRocket,"Nov 14, 2020",10,"It is quite good to start the generation, it leaves a very good taste in the mouth, the RayTracing makes it look much better, seeing Miles swing through the buildings in such a bright city, all for good graphics is more than rewarding"
207,muxaujl23,"Nov 13, 2020",10,"Very likely good game, we need more games like this. so i really liked this game"
208,spidey171201,"Nov 13, 2020",10,My feeling at the end of the game (and currently a new game +) is like walking out of the theater after watching Spider-Man into the Spider-verse!
209,nikh,"Nov 13, 2020",9,Best spiderman game till date better then the original can't wait for insomniac to make a sequel
210,Alan123gow4,"Nov 14, 2020",10,"Me encantó pero el problema es que no me gusto el cambio de cara de Peter Parker espero que pongan devuelta la cara original pero lo demás me encantó jugabilidad, Historia etc"
211,Hugoramirez13,"Nov 14, 2020",10,Increíble juego un poco corto pero con las secundarias llega a 40 horas increible mecanicas es como el primer juego pero mejorado y esos que hacen review bombing estan todos bien?
212,Bigdan_gg,"Nov 15, 2020",10,That's really coool Spider-Man. I believe that in next game we will see two Spider-Mans and very cool game
213,Chachagamer,"Nov 14, 2020",10,Here to give it a 10 to counter those who give it a 0 when they haven’t even played or saying it’s too short. It’s not perfect however the message and gameplay are really nice.
214,MarcoV246,"Nov 14, 2020",10,"Game improves on most of the problems I had with the previous game, like the swinging and the combat. The story, while shorter, has much better pacing and is truly emotional. This game stands side by side the original as one of the best superhero games ever made"
215,FiLLunH,"Nov 14, 2020",8,"Almost perfect game, there's only two problems: not enough boss fights and too short, but, the game is pretty good"
216,eduslxedu,"Nov 13, 2020",10,"Good start for the new gen, the raytracing is amazin, i would like it to be a little bit longer, but with this complex stories nowdays everything burns so fast, miles is so relatable, the game is smooth at 60fps, and a threat to watch at 30fps in cinematic mode."
217,Young99,"Nov 13, 2020",10,"Juegazo!!, divertido muchos giños a los comics y aparte que soy fan del super heroe este juego me llena la verda un muy buen juego"
